
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-23 11:04:52 /v1/models ................................... ~ 0.43ms
  2026-04-23 11:04:58 /v1/models ................................. ~ 500.84ms
  2026-04-23 11:05:04 /v1/models ................................. ~ 552.80ms
  2026-04-23 11:05:10 /v1/models ................................. ~ 567.82ms
  2026-04-23 11:05:16 /v1/models ................................... ~ 1.49ms
  2026-04-23 11:05:22 /v1/models ................................. ~ 573.74ms
  2026-04-23 11:05:28 /v1/models ................................. ~ 568.10ms
  2026-04-23 11:05:34 /v1/models ................................. ~ 500.81ms
  2026-04-23 11:05:40 /v1/models ................................... ~ 0.45ms
  2026-04-23 11:05:46 /v1/models ................................. ~ 574.88ms
  2026-04-23 11:05:52 /v1/models ................................... ~ 1.33ms
  2026-04-23 11:05:58 /v1/models ................................... ~ 0.24ms
  2026-04-23 11:06:04 /v1/models ................................... ~ 0.30ms
  2026-04-23 11:06:10 /v1/models .................................. ~ 40.75ms
  2026-04-23 11:06:16 /v1/models ................................. ~ 500.46ms
  2026-04-23 11:06:22 /v1/models ................................. ~ 566.67ms
  2026-04-23 11:06:28 /v1/models ................................. ~ 575.68ms
  2026-04-23 11:06:34 /v1/models ................................. ~ 570.92ms
  2026-04-23 11:06:40 /v1/models ................................... ~ 0.44ms
  2026-04-23 11:06:46 /v1/models ................................. ~ 501.85ms
  2026-04-23 11:06:52 /v1/models ................................. ~ 559.86ms
  2026-04-23 11:06:58 /v1/models ................................. ~ 504.24ms
  2026-04-23 11:07:04 /v1/models ................................... ~ 0.48ms
  2026-04-23 11:07:10 /v1/models ................................. ~ 537.32ms
  2026-04-23 11:07:16 /v1/models ................................. ~ 572.79ms
  2026-04-23 11:07:22 /v1/models ................................. ~ 574.37ms
  2026-04-23 11:07:28 /v1/models ................................. ~ 500.69ms
  2026-04-23 11:07:34 /v1/models ................................... ~ 0.26ms
  2026-04-23 11:07:40 /v1/models ................................. ~ 500.49ms
  2026-04-23 11:07:46 /v1/models ................................. ~ 510.15ms
  2026-04-23 11:07:52 /v1/models ................................... ~ 0.25ms
  2026-04-23 11:07:58 /v1/models ................................. ~ 611.89ms
  2026-04-23 11:08:04 /v1/models ................................. ~ 500.61ms
  2026-04-23 11:08:10 /v1/models ................................... ~ 1.37ms
  2026-04-23 11:08:16 /v1/models .................................. ~ 40.62ms
  2026-04-23 11:08:22 /v1/models ................................. ~ 574.27ms
  2026-04-23 11:08:28 /v1/models ................................. ~ 547.97ms
  2026-04-23 11:08:34 /v1/models ................................. ~ 571.97ms
  2026-04-23 11:08:40 /v1/models ................................... ~ 1.04ms
  2026-04-23 11:08:46 /v1/models ................................. ~ 519.40ms
  2026-04-23 11:08:52 /v1/models ................................... ~ 0.25ms
  2026-04-23 11:08:58 /v1/models ................................. ~ 555.82ms
  2026-04-23 11:09:04 /v1/models ................................... ~ 0.47ms
  2026-04-23 11:09:10 /v1/models ................................. ~ 500.88ms
  2026-04-23 11:09:16 /v1/models ................................. ~ 540.31ms
  2026-04-23 11:09:22 /v1/models ................................... ~ 0.63ms
  2026-04-23 11:09:28 /v1/models ................................. ~ 501.71ms
  2026-04-23 11:09:34 /v1/models ................................... ~ 1.04ms
  2026-04-23 11:09:40 /v1/models ................................. ~ 505.73ms
  2026-04-23 11:09:46 /v1/models ................................. ~ 569.49ms
  2026-04-23 11:09:52 /v1/models ................................. ~ 500.66ms
  2026-04-23 11:09:58 /v1/models ................................. ~ 500.91ms
  2026-04-23 11:10:04 /v1/models ................................... ~ 0.44ms
  2026-04-23 11:10:10 /v1/models ................................. ~ 526.12ms
  2026-04-23 11:10:16 /v1/models ................................. ~ 500.94ms
  2026-04-23 11:10:17 /v1/models ................................. ~ 500.59ms
  2026-04-23 11:10:22 /v1/models ................................. ~ 500.67ms
  2026-04-23 11:10:22 /v1/models ....................................... ~ 1s
  2026-04-23 11:10:27 /v1/models ................................. ~ 500.94ms
  2026-04-23 11:10:28 /v1/models ................................. ~ 541.61ms
  2026-04-23 11:10:33 /v1/models ................................... ~ 0.62ms
  2026-04-23 11:10:34 /v1/models ................................. ~ 501.06ms
  2026-04-23 11:10:38 /v1/models ................................. ~ 500.91ms
  2026-04-23 11:10:40 /v1/models ................................. ~ 500.96ms
  2026-04-23 11:10:44 /v1/models ................................... ~ 1.02ms
  2026-04-23 11:10:47 /v1/models ................................. ~ 500.59ms
  2026-04-23 11:10:49 /v1/models ................................. ~ 575.24ms
  2026-04-23 11:10:52 /v1/models ................................. ~ 575.34ms
  2026-04-23 11:10:54 /v1/models ................................. ~ 500.65ms
  2026-04-23 11:10:58 /v1/models ................................. ~ 500.68ms
  2026-04-23 11:11:00 /v1/models ................................. ~ 501.11ms
  2026-04-23 11:11:04 /v1/models ................................. ~ 500.76ms
  2026-04-23 11:11:05 /v1/models ................................. ~ 572.42ms
  2026-04-23 11:11:10 /v1/models ................................. ~ 554.32ms
  2026-04-23 11:11:11 /v1/models ................................. ~ 514.68ms
  2026-04-23 11:11:16 /v1/models ................................... ~ 0.32ms
  2026-04-23 11:11:17 /v1/models ................................. ~ 500.66ms
  2026-04-23 11:11:22 /v1/models ................................. ~ 570.96ms
  2026-04-23 11:11:23 /v1/models ................................... ~ 0.21ms
  2026-04-23 11:11:28 /v1/models ................................. ~ 572.79ms
  2026-04-23 11:11:28 /v1/models ................................. ~ 572.31ms
  2026-04-23 11:11:33 /v1/models ................................. ~ 500.58ms
  2026-04-23 11:11:34 /v1/models ................................. ~ 522.44ms
  2026-04-23 11:11:36 / .......................................... ~ 500.52ms
  2026-04-23 11:11:36 /login ..................................... ~ 500.56ms
  2026-04-23 11:11:37 /build/assets/app-AVqbP1SD.css ............... ~ 0.34ms
  2026-04-23 11:11:37 /build/assets/app-9w3s97v9.js ................ ~ 2.31ms
  2026-04-23 11:11:37 /images/logo.png ............................. ~ 4.18ms
  2026-04-23 11:11:37 /vendor/livewire/livewire.js?id=cfc5c1ae ..... ~ 7.75ms
  2026-04-23 11:11:38 /v1/models ................................. ~ 518.37ms
  2026-04-23 11:11:40 /v1/models ................................. ~ 500.73ms
  2026-04-23 11:11:44 /v1/models ................................. ~ 500.59ms
  2026-04-23 11:11:46 /v1/models ................................. ~ 500.79ms
  2026-04-23 11:11:49 /v1/models ................................. ~ 500.88ms
  2026-04-23 11:11:52 /v1/models ................................. ~ 653.70ms
  2026-04-23 11:11:55 /v1/models ................................. ~ 500.48ms
  2026-04-23 11:11:58 /v1/models ................................. ~ 560.06ms
  2026-04-23 11:12:00 /v1/models ................................. ~ 502.04ms
  2026-04-23 11:12:04 /v1/models .................................. ~ 27.40ms
  2026-04-23 11:12:05 /v1/models ................................. ~ 570.70ms
  2026-04-23 11:12:10 /v1/models ................................. ~ 577.74ms
  2026-04-23 11:12:11 /v1/models ................................. ~ 555.59ms
  2026-04-23 11:12:16 /v1/models ................................... ~ 0.27ms
  2026-04-23 11:12:17 /v1/models ................................... ~ 1.08ms
  2026-04-23 11:12:22 /v1/models ................................. ~ 500.56ms
  2026-04-23 11:12:23 /v1/models ................................. ~ 575.86ms
  2026-04-23 11:12:28 /v1/models ................................. ~ 583.33ms
  2026-04-23 11:12:29 /v1/models ................................. ~ 577.49ms
  2026-04-23 11:12:34 /v1/models ................................. ~ 565.02ms
  2026-04-23 11:12:35 /v1/models ................................. ~ 500.90ms
  2026-04-23 11:12:40 /v1/models ................................. ~ 557.97ms
  2026-04-23 11:12:41 /v1/models ................................. ~ 572.13ms
  2026-04-23 11:12:46 /v1/models ................................. ~ 573.90ms
  2026-04-23 11:12:48 /v1/models ................................. ~ 567.16ms
  2026-04-23 11:12:52 /v1/models ................................. ~ 574.96ms
  2026-04-23 11:12:53 /v1/models ................................. ~ 510.55ms
  2026-04-23 11:12:58 /v1/models ................................. ~ 570.99ms
  2026-04-23 11:12:59 /v1/models ................................. ~ 500.80ms
  2026-04-23 11:13:04 /v1/models ................................. ~ 500.67ms
  2026-04-23 11:13:05 /v1/models ................................. ~ 500.86ms
  2026-04-23 11:13:10 /v1/models ................................. ~ 500.95ms
  2026-04-23 11:13:11 /v1/models ................................... ~ 0.23ms
  2026-04-23 11:13:16 /v1/models ................................. ~ 573.61ms
  2026-04-23 11:13:17 /v1/models ................................. ~ 574.62ms
  2026-04-23 11:13:22 /v1/models ................................. ~ 500.64ms
  2026-04-23 11:13:22 /v1/models ................................. ~ 574.66ms
  2026-04-23 11:13:27 /v1/models ................................. ~ 501.11ms
  2026-04-23 11:13:28 /v1/models ................................. ~ 501.07ms
  2026-04-23 11:13:33 /v1/models ................................. ~ 501.17ms
  2026-04-23 11:13:34 /v1/models ................................... ~ 0.33ms
  2026-04-23 11:13:39 /v1/models ................................. ~ 500.84ms
  2026-04-23 11:13:40 /v1/models ................................. ~ 500.85ms
  2026-04-23 11:13:45 /v1/models ................................. ~ 500.88ms
  2026-04-23 11:13:46 /v1/models ................................. ~ 574.85ms
  2026-04-23 11:13:50 /v1/models ................................. ~ 500.57ms
  2026-04-23 11:13:52 /v1/models ................................... ~ 0.45ms
  2026-04-23 11:13:56 /v1/models ................................. ~ 574.57ms
  2026-04-23 11:13:58 /v1/models ................................. ~ 567.56ms
  2026-04-23 11:14:01 /v1/models ................................. ~ 500.68ms
  2026-04-23 11:14:04 /v1/models ................................. ~ 575.70ms
  2026-04-23 11:14:06 /v1/models ................................. ~ 574.42ms
  2026-04-23 11:14:10 /v1/models ................................. ~ 500.51ms
  2026-04-23 11:14:12 /v1/models ................................. ~ 500.74ms
  2026-04-23 11:14:16 /v1/models ................................. ~ 573.77ms
  2026-04-23 11:14:17 /v1/models ................................. ~ 573.92ms
  2026-04-23 11:14:22 /v1/models ................................. ~ 500.83ms
  2026-04-23 11:14:23 /v1/models ................................. ~ 500.75ms
  2026-04-23 11:14:28 /v1/models ................................. ~ 501.07ms
  2026-04-23 11:14:29 /v1/models ................................. ~ 500.63ms
  2026-04-23 11:14:34 /v1/models ................................. ~ 501.07ms
  2026-04-23 11:14:34 /v1/models ................................. ~ 569.61ms
  2026-04-23 11:14:39 /v1/models ................................. ~ 500.95ms
  2026-04-23 11:14:40 /v1/models ................................. ~ 500.90ms
  2026-04-23 11:14:45 /v1/models ....................................... ~ 1s
  2026-04-23 11:14:46 /v1/models ................................. ~ 500.88ms
